,Date,Open,High,Low,Close,Adj Close,Volume,x_normalized,Fischer_Transformation
197,2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,119.82178497314452,262330500,0.6096501344374945,0.7083643491985765
198,2020-10-14,121.0,123.02999877929688,119.62000274658205,121.19000244140624,119.91085052490234,150712000,0.6118704011994842,0.7119056110887217
199,2020-10-15,118.72000122070312,121.1999969482422,118.1500015258789,120.70999908447266,119.43590545654295,112559200,0.6000307535665075,0.6931952343931128
200,2020-10-16,121.27999877929688,121.5500030517578,118.80999755859376,119.0199966430664,117.76374053955078,115393800,0.558346262621479,0.6304271372129423
201,2020-10-19,119.95999908447266,120.41999816894533,115.66000366210938,115.9800033569336,114.75582885742188,120639300,0.4833636661066074,0.5273641622076997
202,2020-10-20,116.1999969482422,118.9800033569336,115.62999725341795,117.51000213623048,116.26969146728516,124423700,0.5211019248223647,0.577851256824272
203,2020-10-21,116.66999816894533,118.70999908447266,116.4499969482422,116.87000274658205,115.6364517211914,89946000,0.5053162351491489,0.5564197893043453
204,2020-10-22,117.4499969482422,118.04000091552734,114.58999633789062,115.75,114.52825927734376,101988000,0.47769070765392496,0.519987944508345
205,2020-10-23,116.38999938964844,116.5500030517578,114.27999877929688,115.04000091552734,113.82576751708984,82572600,0.460178672135362,0.49753793745355046
206,2020-10-26,114.01000213623048,116.5500030517578,112.87999725341795,115.0500030517578,113.83566284179688,111850700,0.4604253473101352,0.49785092853784446
207,2020-10-27,115.48999786376952,117.27999877929688,114.54000091552734,116.5999984741211,115.36929321289062,92276800,0.4986563858083417,0.5475162601079571
208,2020-10-28,115.0500030517578,115.43000030517578,111.0999984741211,111.1999969482422,110.02628326416016,143937800,0.36546339296187424,0.38317707611685536
209,2020-10-29,112.37000274658205,116.93000030517578,112.1999969482422,115.31999969482422,114.1028060913086,146129200,0.4670848162728778,0.506335155536586
210,2020-10-30,111.05999755859376,111.98999786376952,107.72000122070312,108.86000061035156,107.71099090576172,190272600,0.30774672735788866,0.3180544950828727
211,2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,107.62193298339844,122866900,0.30552665078493146,0.3156040073844847
212,2020-11-03,109.66000366210938,111.48999786376952,108.7300033569336,110.44000244140624,109.27430725097656,107624400,0.34671779138041425,0.36170821854055246
213,2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.9499969482422,113.73670959472656,138235500,0.4579585955624048,0.4947250617934054
214,2020-11-05,117.9499969482422,119.62000274658205,116.87000274658205,119.02999877929688,117.7736358642578,126387100,0.5585929377962517,0.630785618514544
215,2020-11-06,118.31999969482422,119.1999969482422,116.12999725341795,118.69000244140624,117.63983917236328,114457900,0.5552575927384307,0.6259506054563074
216,2020-11-09,120.5,121.98999786376952,116.0500030517578,116.31999969482422,115.29080200195312,154515300,0.4966997210449917,0.5449154045604641
217,2020-11-10,115.5500030517578,117.58999633789062,114.12999725341795,115.97000122070312,114.94390869140624,138023400,0.48805220612858435,0.533500322397796
218,2020-11-11,117.19000244140624,119.62999725341795,116.44000244140624,119.48999786376952,118.43275451660156,112295000,0.5750237486667154,0.6549961707586444
219,2020-11-12,119.62000274658205,120.52999877929688,118.56999969482422,119.20999908447266,118.15523529052734,103162300,0.5681056226201706,0.64472124923132
220,2020-11-13,119.44000244140624,119.66999816894533,117.87000274658205,119.26000213623048,118.20479583740234,81581900,0.56934109057339,0.6465473696855588
221,2020-11-16,118.91999816894533,120.98999786376952,118.1500015258789,120.3000030517578,119.235595703125,91183000,0.5950373405259022,0.6854287809531804
222,2020-11-17,119.5500030517578,120.66999816894533,118.95999908447266,119.38999938964844,118.3336410522461,74271000,0.5725530029493089,0.6513126984957841
223,2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,116.98567962646484,76322100,0.538950404738902,0.6026751442787387
224,2020-11-19,117.58999633789062,119.05999755859376,116.80999755859376,118.63999938964844,117.5902862548828,74113000,0.5540223149742431,0.6241664866654858
225,2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,116.30178833007812,73604300,0.5219020500808613,0.5789502763228015
226,2020-11-23,117.18000030517578,117.62000274658205,113.75,113.8499984741211,112.84265899658205,127959300,0.4356712938231788,0.46687546264182506
227,2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894533,114.15097045898438,113874200,0.46828547963320344,0.5078719646114873
228,2020-11-25,115.5500030517578,116.75,115.16999816894533,116.02999877929688,115.00337982177734,76499200,0.48953472963464173,0.5354482417605034
229,2020-11-27,116.56999969482422,117.48999786376952,116.22000122070312,116.58999633789062,115.55841064453124,46691300,0.5033707915386989,0.5538106860313629
230,2020-11-30,116.97000122070312,120.97000122070312,116.80999755859376,119.0500030517578,117.99665069580078,169410200,0.5641523533967072,0.6389032905661004
231,2020-12-01,121.01000213623048,123.47000122070312,120.01000213623048,122.72000122070312,121.63419342041016,127728200,0.6548306801725605,0.7837094478893866
232,2020-12-02,122.0199966430664,123.37000274658205,120.88999938964844,123.08000183105467,121.99099731445312,89004200,0.6637252506418048,0.7994429808523655
233,2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140624,121.8522491455078,78967600,0.6602664729020804,0.7932859139097622
234,2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,121.16834259033205,78260400,0.6432177378659758,0.763642974052484
235,2020-12-07,122.30999755859376,124.56999969482422,122.25,123.75,122.65506744384766,86712000,0.6802794941941708,0.8296341146838977
236,2020-12-08,124.37000274658205,124.9800033569336,123.08999633789062,124.37999725341795,123.27948760986328,82225500,0.6958453253461547,0.8592001211495938
237,2020-12-09,124.52999877929688,125.9499969482422,121.0,121.77999877929688,120.70249938964844,115089200,0.6316049857484225,0.7440818462050431
238,2020-12-10,120.5,123.87000274658205,120.1500015258789,123.23999786376952,122.14958953857422,81312200,0.6676787100543005,0.8065428513680175
239,2020-12-11,122.43000030517578,122.76000213623048,120.5500030517578,122.41000366210938,121.3269271850586,86939800,0.6471710070894388,0.7704155270105053
240,2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,120.70249938964844,79184500,0.6316049857484225,0.7440818462050431
241,2020-12-15,124.33999633789062,127.9000015258789,124.12999725341795,127.87999725341795,126.74852752685548,157243700,0.7823231371566752,1.0513306214924383
242,2020-12-16,127.41000366210938,128.3699951171875,126.55999755859376,127.80999755859376,126.67913818359376,98208600,0.7805933679087489,1.046887582399868
243,2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,127.56127166748048,94359800,0.8025835943796673,1.1058305064675038
244,2020-12-18,128.9600067138672,129.10000610351562,126.12000274658205,126.66000366210938,125.5393295288086,192541500,0.7521796970640566,0.9779559672316879
245,2020-12-21,125.0199966430664,128.30999755859375,123.4499969482422,128.22999572753906,127.09542083740234,121251600,0.7909706520730819,1.0740191763906146
246,2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,130.713134765625,168904800,0.881154677554228,1.380909110615447
247,2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,129.80126953125,88223700,0.8584232844247972,1.2873209904767844
248,2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,130.8023223876953,54930100,0.8833779873407328,1.3909421006850895
249,2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,135.4805908203125,124486200,0.999,3.8002011672502
250,2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,133.6766815185547,121047300,0.9550313248468134,1.8860976777813785
251,2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,132.53684997558594,96452100,0.9266170834350251,1.6339148866204551
252,2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,131.51597595214844,99116600,0.9011682694134147,1.4784025709282225
